Date,Product_ID,Category,Sales_Volume,Is_Promotion,Is_Holiday,Event_Name,Stock_Level,Day_of_Week,Month,Prev_Day_Sales,Prev_Week_Sales,Rolling_Mean_7
2025-03-31,PROD_103,Apparel,332,0,1,Eid al-Fitr,827,0,3,204.0,187.0,215.71428571428572
2025-04-01,PROD_103,Apparel,159,0,0,None,379,1,4,332.0,182.0,212.42857142857142
2025-04-02,PROD_103,Apparel,174,0,0,None,891,2,4,159.0,186.0,210.71428571428572
2025-04-03,PROD_103,Apparel,181,0,0,None,507,3,4,174.0,189.0,209.57142857142858
2025-04-04,PROD_103,Apparel,173,0,0,None,999,4,4,181.0,196.0,206.28571428571428
2025-04-05,PROD_103,Apparel,221,0,0,None,436,5,4,173.0,221.0,206.28571428571428
2025-04-06,PROD_103,Apparel,222,0,0,None,241,6,4,221.0,204.0,208.85714285714286
2025-04-07,PROD_103,Apparel,196,0,0,None,338,0,4,222.0,332.0,189.42857142857142
2025-04-08,PROD_103,Apparel,169,0,0,None,705,1,4,196.0,159.0,190.85714285714286
2025-04-09,PROD_103,Apparel,187,0,0,None,623,2,4,169.0,174.0,192.71428571428572
2025-04-10,PROD_103,Apparel,174,0,0,None,692,3,4,187.0,181.0,191.71428571428572
2025-04-11,PROD_103,Apparel,179,0,0,None,911,4,4,174.0,173.0,192.57142857142858
2025-04-12,PROD_103,Apparel,192,0,0,None,348,5,4,179.0,221.0,188.42857142857142
2025-04-13,PROD_103,Apparel,212,0,0,None,303,6,4,192.0,222.0,187.0
2025-04-14,PROD_103,Apparel,187,0,0,None,346,0,4,212.0,196.0,185.71428571428572
2025-04-15,PROD_103,Apparel,166,0,0,None,227,1,4,187.0,169.0,185.28571428571428
2025-04-16,PROD_103,Apparel,172,0,0,None,498,2,4,166.0,187.0,183.14285714285714
2025-04-17,PROD_103,Apparel,190,0,0,None,468,3,4,172.0,174.0,185.42857142857142
2025-04-18,PROD_103,Apparel,231,1,0,None,899,4,4,190.0,179.0,192.85714285714286
2025-04-19,PROD_103,Apparel,219,0,0,None,451,5,4,231.0,192.0,196.71428571428572
2025-04-20,PROD_103,Apparel,361,0,1,Easter,409,6,4,219.0,212.0,218.0
2025-04-21,PROD_103,Apparel,176,0,0,None,808,0,4,361.0,187.0,216.42857142857142
2025-04-22,PROD_103,Apparel,176,0,0,None,691,1,4,176.0,166.0,217.85714285714286
2025-04-23,PROD_103,Apparel,169,0,0,None,566,2,4,176.0,172.0,217.42857142857142
2025-04-24,PROD_103,Apparel,170,0,0,None,853,3,4,169.0,190.0,214.57142857142858
2025-04-25,PROD_103,Apparel,183,0,0,None,710,4,4,170.0,231.0,207.71428571428572
2025-04-26,PROD_103,Apparel,204,0,0,None,559,5,4,183.0,219.0,205.57142857142858
2025-04-27,PROD_103,Apparel,217,0,0,None,351,6,4,204.0,361.0,185.0
2025-04-28,PROD_103,Apparel,171,0,0,None,361,0,4,217.0,176.0,184.28571428571428
2025-04-29,PROD_103,Apparel,198,0,0,None,633,1,4,171.0,176.0,187.42857142857142
2025-04-30,PROD_103,Apparel,178,0,0,None,382,2,4,198.0,169.0,188.71428571428572
2025-05-01,PROD_103,Apparel,186,0,0,None,445,3,5,178.0,170.0,191.0
2025-05-02,PROD_103,Apparel,175,0,0,None,632,4,5,186.0,183.0,189.85714285714286
2025-05-03,PROD_103,Apparel,209,0,0,None,645,5,5,175.0,204.0,190.57142857142858
2025-05-04,PROD_103,Apparel,228,0,0,None,449,6,5,209.0,217.0,192.14285714285714
2025-05-05,PROD_103,Apparel,162,0,0,None,501,0,5,228.0,171.0,190.85714285714286
2025-05-06,PROD_103,Apparel,162,0,0,None,269,1,5,162.0,198.0,185.71428571428572
2025-05-07,PROD_103,Apparel,194,0,0,None,311,2,5,162.0,178.0,188.0
2025-05-08,PROD_103,Apparel,181,0,0,None,860,3,5,194.0,186.0,187.28571428571428
2025-05-09,PROD_103,Apparel,178,0,0,None,925,4,5,181.0,175.0,187.71428571428572
2025-05-10,PROD_103,Apparel,205,0,0,None,544,5,5,178.0,209.0,187.14285714285714
2025-05-11,PROD_103,Apparel,322,1,0,None,402,6,5,205.0,228.0,200.57142857142858
2025-05-12,PROD_103,Apparel,182,0,0,None,510,0,5,322.0,162.0,203.42857142857142
2025-05-13,PROD_103,Apparel,171,0,0,None,642,1,5,182.0,162.0,204.71428571428572
2025-05-14,PROD_103,Apparel,196,0,0,None,899,2,5,171.0,194.0,205.0
2025-05-15,PROD_103,Apparel,187,0,0,None,978,3,5,196.0,181.0,205.85714285714286
2025-05-16,PROD_103,Apparel,163,0,0,None,644,4,5,187.0,178.0,203.71428571428572
2025-05-17,PROD_103,Apparel,234,0,0,None,805,5,5,163.0,205.0,207.85714285714286
2025-05-18,PROD_103,Apparel,286,1,0,None,446,6,5,234.0,322.0,202.71428571428572
2025-05-19,PROD_103,Apparel,172,0,0,None,787,0,5,286.0,182.0,201.28571428571428
2025-05-20,PROD_103,Apparel,170,0,0,None,689,1,5,172.0,171.0,201.14285714285714
2025-05-21,PROD_103,Apparel,183,0,0,None,604,2,5,170.0,196.0,199.28571428571428
2025-05-22,PROD_103,Apparel,176,0,0,None,984,3,5,183.0,187.0,197.71428571428572
2025-05-23,PROD_103,Apparel,185,0,0,None,801,4,5,176.0,163.0,200.85714285714286
2025-05-24,PROD_103,Apparel,197,0,0,None,973,5,5,185.0,234.0,195.57142857142858
2025-05-25,PROD_103,Apparel,174,0,0,None,438,6,5,197.0,286.0,179.57142857142858
2025-05-26,PROD_103,Apparel,195,0,0,None,468,0,5,174.0,172.0,182.85714285714286
2025-05-27,PROD_103,Apparel,185,0,0,None,444,1,5,195.0,170.0,185.0
2025-05-28,PROD_103,Apparel,179,0,0,None,225,2,5,185.0,183.0,184.42857142857142
2025-05-29,PROD_103,Apparel,173,0,0,None,731,3,5,179.0,176.0,184.0
2025-05-30,PROD_103,Apparel,192,0,0,None,587,4,5,173.0,185.0,185.0
2025-05-31,PROD_103,Apparel,232,0,0,None,661,5,5,192.0,197.0,190.0
2025-06-01,PROD_103,Apparel,213,0,0,None,774,6,6,232.0,174.0,195.57142857142858
2025-06-02,PROD_103,Apparel,164,0,0,None,618,0,6,213.0,195.0,191.14285714285714
2025-06-03,PROD_103,Apparel,188,0,0,None,321,1,6,164.0,185.0,191.57142857142858
2025-06-04,PROD_103,Apparel,160,0,0,None,516,2,6,188.0,179.0,188.85714285714286
2025-06-05,PROD_103,Apparel,196,0,0,None,327,3,6,160.0,173.0,192.14285714285714
2025-06-06,PROD_103,Apparel,177,0,0,None,662,4,6,196.0,192.0,190.0
2025-06-07,PROD_103,Apparel,210,0,0,None,389,5,6,177.0,232.0,186.85714285714286
2025-06-08,PROD_103,Apparel,204,0,0,None,483,6,6,210.0,213.0,185.57142857142858
2025-06-09,PROD_103,Apparel,175,0,0,None,335,0,6,204.0,164.0,187.14285714285714
2025-06-10,PROD_103,Apparel,183,0,0,None,370,1,6,175.0,188.0,186.42857142857142
2025-06-11,PROD_103,Apparel,189,0,0,None,782,2,6,183.0,160.0,190.57142857142858
2025-06-12,PROD_103,Apparel,176,0,0,None,570,3,6,189.0,196.0,187.71428571428572
2025-06-13,PROD_103,Apparel,169,0,0,None,997,4,6,176.0,177.0,186.57142857142858
2025-06-14,PROD_103,Apparel,200,0,0,None,396,5,6,169.0,210.0,185.14285714285714
2025-06-15,PROD_103,Apparel,228,0,0,None,372,6,6,200.0,204.0,188.57142857142858
2025-06-16,PROD_103,Apparel,186,0,0,None,549,0,6,228.0,175.0,190.14285714285714
2025-06-17,PROD_103,Apparel,178,0,0,None,203,1,6,186.0,183.0,189.42857142857142
2025-06-18,PROD_103,Apparel,192,0,0,None,205,2,6,178.0,189.0,189.85714285714286
2025-06-19,PROD_103,Apparel,180,0,0,None,807,3,6,192.0,176.0,190.42857142857142
2025-06-20,PROD_103,Apparel,193,0,0,None,401,4,6,180.0,169.0,193.85714285714286
2025-06-21,PROD_103,Apparel,221,0,0,None,305,5,6,193.0,200.0,196.85714285714286
2025-06-22,PROD_103,Apparel,220,0,0,None,295,6,6,221.0,228.0,195.71428571428572
2025-06-23,PROD_103,Apparel,196,0,0,None,615,0,6,220.0,186.0,197.14285714285714
2025-06-24,PROD_103,Apparel,174,0,0,None,653,1,6,196.0,178.0,196.57142857142858
2025-06-25,PROD_103,Apparel,177,0,0,None,958,2,6,174.0,192.0,194.42857142857142
2025-06-26,PROD_103,Apparel,171,0,0,None,962,3,6,177.0,180.0,193.14285714285714
2025-06-27,PROD_103,Apparel,157,0,0,None,450,4,6,171.0,193.0,188.0
2025-06-28,PROD_103,Apparel,195,0,0,None,913,5,6,157.0,221.0,184.28571428571428
2025-06-29,PROD_103,Apparel,217,0,0,None,926,6,6,195.0,220.0,183.85714285714286
2025-06-30,PROD_103,Apparel,153,0,0,None,436,0,6,217.0,196.0,177.71428571428572
2025-07-01,PROD_103,Apparel,194,0,0,None,689,1,7,153.0,174.0,180.57142857142858
2025-07-02,PROD_103,Apparel,178,0,0,None,513,2,7,194.0,177.0,180.71428571428572
2025-07-03,PROD_103,Apparel,176,0,0,None,977,3,7,178.0,171.0,181.42857142857142
2025-07-04,PROD_103,Apparel,321,0,1,Summer Peak,722,4,7,176.0,157.0,204.85714285714286
2025-07-05,PROD_103,Apparel,225,0,0,None,320,5,7,321.0,195.0,209.14285714285714
2025-07-06,PROD_103,Apparel,206,0,0,None,530,6,7,225.0,217.0,207.57142857142858
2025-07-07,PROD_103,Apparel,174,0,0,None,438,0,7,206.0,153.0,210.57142857142858
2025-07-08,PROD_103,Apparel,242,1,0,None,899,1,7,174.0,194.0,217.42857142857142
2025-07-09,PROD_103,Apparel,181,0,0,None,482,2,7,242.0,178.0,217.85714285714286
2025-07-10,PROD_103,Apparel,185,0,0,None,271,3,7,181.0,176.0,219.14285714285714
2025-07-11,PROD_103,Apparel,189,0,0,None,211,4,7,185.0,321.0,200.28571428571428
2025-07-12,PROD_103,Apparel,191,0,0,None,216,5,7,189.0,225.0,195.42857142857142
2025-07-13,PROD_103,Apparel,225,0,0,None,289,6,7,191.0,206.0,198.14285714285714
2025-07-14,PROD_103,Apparel,178,0,0,None,995,0,7,225.0,174.0,198.71428571428572
2025-07-15,PROD_103,Apparel,166,0,0,None,862,1,7,178.0,242.0,187.85714285714286
2025-07-16,PROD_103,Apparel,189,0,0,None,270,2,7,166.0,181.0,189.0
2025-07-17,PROD_103,Apparel,151,0,0,None,394,3,7,189.0,185.0,184.14285714285714
2025-07-18,PROD_103,Apparel,177,0,0,None,630,4,7,151.0,189.0,182.42857142857142
2025-07-19,PROD_103,Apparel,207,0,0,None,364,5,7,177.0,191.0,184.71428571428572
2025-07-20,PROD_103,Apparel,220,0,0,None,484,6,7,207.0,225.0,184.0
2025-07-21,PROD_103,Apparel,172,0,0,None,423,0,7,220.0,178.0,183.14285714285714
2025-07-22,PROD_103,Apparel,167,0,0,None,229,1,7,172.0,166.0,183.28571428571428
2025-07-23,PROD_103,Apparel,171,0,0,None,420,2,7,167.0,189.0,180.71428571428572
2025-07-24,PROD_103,Apparel,187,0,0,None,891,3,7,171.0,151.0,185.85714285714286
2025-07-25,PROD_103,Apparel,170,0,0,None,749,4,7,187.0,177.0,184.85714285714286
2025-07-26,PROD_103,Apparel,198,0,0,None,534,5,7,170.0,207.0,183.57142857142858
2025-07-27,PROD_103,Apparel,215,0,0,None,716,6,7,198.0,220.0,182.85714285714286
2025-07-28,PROD_103,Apparel,182,0,0,None,837,0,7,215.0,172.0,184.28571428571428
2025-07-29,PROD_103,Apparel,183,0,0,None,779,1,7,182.0,167.0,186.57142857142858
2025-07-30,PROD_103,Apparel,151,0,0,None,677,2,7,183.0,171.0,183.71428571428572
2025-07-31,PROD_103,Apparel,181,0,0,None,614,3,7,151.0,187.0,182.85714285714286
2025-08-01,PROD_103,Apparel,197,0,0,None,380,4,8,181.0,170.0,186.71428571428572
2025-08-02,PROD_103,Apparel,223,0,0,None,984,5,8,197.0,198.0,190.28571428571428
2025-08-03,PROD_103,Apparel,206,0,0,None,622,6,8,223.0,215.0,189.0
2025-08-04,PROD_103,Apparel,190,0,0,None,540,0,8,206.0,182.0,190.14285714285714
2025-08-05,PROD_103,Apparel,186,0,0,None,609,1,8,190.0,183.0,190.57142857142858
2025-08-06,PROD_103,Apparel,179,0,0,None,547,2,8,186.0,151.0,194.57142857142858
2025-08-07,PROD_103,Apparel,164,0,0,None,758,3,8,179.0,181.0,192.14285714285714
2025-08-08,PROD_103,Apparel,173,0,0,None,991,4,8,164.0,197.0,188.71428571428572
2025-08-09,PROD_103,Apparel,212,0,0,None,609,5,8,173.0,223.0,187.14285714285714
2025-08-10,PROD_103,Apparel,220,0,0,None,211,6,8,212.0,206.0,189.14285714285714
2025-08-11,PROD_103,Apparel,185,0,0,None,994,0,8,220.0,190.0,188.42857142857142
2025-08-12,PROD_103,Apparel,197,0,0,None,515,1,8,185.0,186.0,190.0
2025-08-13,PROD_103,Apparel,249,1,0,None,877,2,8,197.0,179.0,200.0
2025-08-14,PROD_103,Apparel,180,0,0,None,497,3,8,249.0,164.0,202.28571428571428
2025-08-15,PROD_103,Apparel,177,0,0,None,560,4,8,180.0,173.0,202.85714285714286
2025-08-16,PROD_103,Apparel,232,0,0,None,562,5,8,177.0,212.0,205.71428571428572
2025-08-17,PROD_103,Apparel,230,0,0,None,361,6,8,232.0,220.0,207.14285714285714
2025-08-18,PROD_103,Apparel,165,0,0,None,272,0,8,230.0,185.0,204.28571428571428
2025-08-19,PROD_103,Apparel,197,0,0,None,400,1,8,165.0,197.0,204.28571428571428
2025-08-20,PROD_103,Apparel,185,0,0,None,238,2,8,197.0,249.0,195.14285714285714
2025-08-21,PROD_103,Apparel,184,0,0,None,520,3,8,185.0,180.0,195.71428571428572
2025-08-22,PROD_103,Apparel,180,0,0,None,585,4,8,184.0,177.0,196.14285714285714
2025-08-23,PROD_103,Apparel,242,0,0,None,484,5,8,180.0,232.0,197.57142857142858
2025-08-24,PROD_103,Apparel,231,0,0,None,479,6,8,242.0,230.0,197.71428571428572
2025-08-25,PROD_103,Apparel,200,0,0,None,821,0,8,231.0,165.0,202.71428571428572
2025-08-26,PROD_103,Apparel,164,0,0,None,327,1,8,200.0,197.0,198.0
2025-08-27,PROD_103,Apparel,191,0,0,None,349,2,8,164.0,185.0,198.85714285714286
2025-08-28,PROD_103,Apparel,171,0,0,None,405,3,8,191.0,184.0,197.0
2025-08-29,PROD_103,Apparel,191,0,0,None,555,4,8,171.0,180.0,198.57142857142858
2025-08-30,PROD_103,Apparel,235,0,0,None,729,5,8,191.0,242.0,197.57142857142858
2025-08-31,PROD_103,Apparel,217,0,0,None,679,6,8,235.0,231.0,195.57142857142858
2025-09-01,PROD_103,Apparel,172,0,0,None,942,0,9,217.0,200.0,191.57142857142858
2025-09-02,PROD_103,Apparel,222,1,0,None,595,1,9,172.0,164.0,199.85714285714286
2025-09-03,PROD_103,Apparel,187,0,0,None,910,2,9,222.0,191.0,199.28571428571428
2025-09-04,PROD_103,Apparel,200,0,0,None,726,3,9,187.0,171.0,203.42857142857142
2025-09-05,PROD_103,Apparel,173,0,0,None,571,4,9,200.0,191.0,200.85714285714286
2025-09-06,PROD_103,Apparel,225,0,0,None,405,5,9,173.0,235.0,199.42857142857142
2025-09-07,PROD_103,Apparel,203,0,0,None,389,6,9,225.0,217.0,197.42857142857142
2025-09-08,PROD_103,Apparel,182,0,0,None,450,0,9,203.0,172.0,198.85714285714286
2025-09-09,PROD_103,Apparel,182,0,0,None,710,1,9,182.0,222.0,193.14285714285714
2025-09-10,PROD_103,Apparel,190,0,0,None,989,2,9,182.0,187.0,193.57142857142858
2025-09-11,PROD_103,Apparel,176,0,0,None,807,3,9,190.0,200.0,190.14285714285714
2025-09-12,PROD_103,Apparel,156,0,0,None,765,4,9,176.0,173.0,187.71428571428572
2025-09-13,PROD_103,Apparel,223,0,0,None,257,5,9,156.0,225.0,187.42857142857142
2025-09-14,PROD_103,Apparel,230,0,0,None,905,6,9,223.0,203.0,191.28571428571428
2025-09-15,PROD_103,Apparel,169,0,0,None,872,0,9,230.0,182.0,189.42857142857142
2025-09-16,PROD_103,Apparel,192,0,0,None,874,1,9,169.0,182.0,190.85714285714286
2025-09-17,PROD_103,Apparel,182,0,0,None,475,2,9,192.0,190.0,189.71428571428572
2025-09-18,PROD_103,Apparel,171,0,0,None,971,3,9,182.0,176.0,189.0
2025-09-19,PROD_103,Apparel,187,0,0,None,640,4,9,171.0,156.0,193.42857142857142
2025-09-20,PROD_103,Apparel,232,0,0,None,310,5,9,187.0,223.0,194.71428571428572
2025-09-21,PROD_103,Apparel,213,0,0,None,399,6,9,232.0,230.0,192.28571428571428
2025-09-22,PROD_103,Apparel,173,0,0,None,951,0,9,213.0,169.0,192.85714285714286
2025-09-23,PROD_103,Apparel,170,0,0,None,336,1,9,173.0,192.0,189.71428571428572
2025-09-24,PROD_103,Apparel,171,0,0,None,410,2,9,170.0,182.0,188.14285714285714
2025-09-25,PROD_103,Apparel,180,0,0,None,638,3,9,171.0,171.0,189.42857142857142
2025-09-26,PROD_103,Apparel,185,0,0,None,865,4,9,180.0,187.0,189.14285714285714
2025-09-27,PROD_103,Apparel,209,0,0,None,647,5,9,185.0,232.0,185.85714285714286
2025-09-28,PROD_103,Apparel,200,0,0,None,941,6,9,209.0,213.0,184.0
2025-09-29,PROD_103,Apparel,169,0,0,None,575,0,9,200.0,173.0,183.42857142857142
2025-09-30,PROD_103,Apparel,182,0,0,None,558,1,9,169.0,170.0,185.14285714285714
2025-10-01,PROD_103,Apparel,186,0,0,None,851,2,10,182.0,171.0,187.28571428571428
2025-10-02,PROD_103,Apparel,171,0,0,None,828,3,10,186.0,180.0,186.0
2025-10-03,PROD_103,Apparel,184,0,0,None,468,4,10,171.0,185.0,185.85714285714286
2025-10-04,PROD_103,Apparel,226,0,0,None,765,5,10,184.0,209.0,188.28571428571428
2025-10-05,PROD_103,Apparel,231,0,0,None,206,6,10,226.0,200.0,192.71428571428572
2025-10-06,PROD_103,Apparel,182,0,0,None,722,0,10,231.0,169.0,194.57142857142858
2025-10-07,PROD_103,Apparel,195,0,0,None,697,1,10,182.0,182.0,196.42857142857142
2025-10-08,PROD_103,Apparel,183,0,0,None,566,2,10,195.0,186.0,196.0
2025-10-09,PROD_103,Apparel,179,0,0,None,363,3,10,183.0,171.0,197.14285714285714
2025-10-10,PROD_103,Apparel,194,0,0,None,746,4,10,179.0,184.0,198.57142857142858
2025-10-11,PROD_103,Apparel,233,0,0,None,557,5,10,194.0,226.0,199.57142857142858
2025-10-12,PROD_103,Apparel,209,0,0,None,380,6,10,233.0,231.0,196.42857142857142
2025-10-13,PROD_103,Apparel,175,0,0,None,286,0,10,209.0,182.0,195.42857142857142
2025-10-14,PROD_103,Apparel,182,0,0,None,718,1,10,175.0,195.0,193.57142857142858
2025-10-15,PROD_103,Apparel,205,0,0,None,580,2,10,182.0,183.0,196.71428571428572
2025-10-16,PROD_103,Apparel,175,0,0,None,872,3,10,205.0,179.0,196.14285714285714
2025-10-17,PROD_103,Apparel,169,0,0,None,843,4,10,175.0,194.0,192.57142857142858
2025-10-18,PROD_103,Apparel,207,0,0,None,459,5,10,169.0,233.0,188.85714285714286
2025-10-19,PROD_103,Apparel,292,1,0,None,964,6,10,207.0,209.0,200.71428571428572
2025-10-20,PROD_103,Apparel,191,0,0,None,491,0,10,292.0,175.0,203.0
2025-10-21,PROD_103,Apparel,182,0,0,None,576,1,10,191.0,182.0,203.0
2025-10-22,PROD_103,Apparel,173,0,0,None,707,2,10,182.0,205.0,198.42857142857142
2025-10-23,PROD_103,Apparel,191,0,0,None,230,3,10,173.0,175.0,200.71428571428572
2025-10-24,PROD_103,Apparel,182,0,0,None,728,4,10,191.0,169.0,202.57142857142858
2025-10-25,PROD_103,Apparel,212,0,0,None,843,5,10,182.0,207.0,203.28571428571428
2025-10-26,PROD_103,Apparel,244,0,0,None,402,6,10,212.0,292.0,196.42857142857142
2025-10-27,PROD_103,Apparel,178,0,0,None,289,0,10,244.0,191.0,194.57142857142858
2025-10-28,PROD_103,Apparel,187,0,0,None,654,1,10,178.0,182.0,195.28571428571428
2025-10-29,PROD_103,Apparel,171,0,0,None,243,2,10,187.0,173.0,195.0
2025-10-30,PROD_103,Apparel,225,1,0,None,218,3,10,171.0,191.0,199.85714285714286
2025-10-31,PROD_103,Apparel,187,0,0,None,960,4,10,225.0,182.0,200.57142857142858
2025-11-01,PROD_103,Apparel,211,0,0,None,428,5,11,187.0,212.0,200.42857142857142
2025-11-02,PROD_103,Apparel,205,0,0,None,470,6,11,211.0,244.0,194.85714285714286
2025-11-03,PROD_103,Apparel,176,0,0,None,686,0,11,205.0,178.0,194.57142857142858
2025-11-04,PROD_103,Apparel,182,0,0,None,882,1,11,176.0,187.0,193.85714285714286
2025-11-05,PROD_103,Apparel,175,0,0,None,621,2,11,182.0,171.0,194.42857142857142
2025-11-06,PROD_103,Apparel,174,0,0,None,577,3,11,175.0,225.0,187.14285714285714
2025-11-07,PROD_103,Apparel,180,0,0,None,921,4,11,174.0,187.0,186.14285714285714
2025-11-08,PROD_103,Apparel,206,0,0,None,371,5,11,180.0,211.0,185.42857142857142
2025-11-09,PROD_103,Apparel,219,0,0,None,702,6,11,206.0,205.0,187.42857142857142
2025-11-10,PROD_103,Apparel,186,0,0,None,878,0,11,219.0,176.0,188.85714285714286
2025-11-11,PROD_103,Apparel,180,0,0,None,419,1,11,186.0,182.0,188.57142857142858
2025-11-12,PROD_103,Apparel,256,1,0,None,615,2,11,180.0,175.0,200.14285714285714
2025-11-13,PROD_103,Apparel,183,0,0,None,396,3,11,256.0,174.0,201.42857142857142
2025-11-14,PROD_103,Apparel,165,0,0,None,982,4,11,183.0,180.0,199.28571428571428
2025-11-15,PROD_103,Apparel,208,0,0,None,586,5,11,165.0,206.0,199.57142857142858
2025-11-16,PROD_103,Apparel,224,0,0,None,595,6,11,208.0,219.0,200.28571428571428
2025-11-17,PROD_103,Apparel,166,0,0,None,788,0,11,224.0,186.0,197.42857142857142
2025-11-18,PROD_103,Apparel,177,0,0,None,321,1,11,166.0,180.0,197.0
2025-11-19,PROD_103,Apparel,186,0,0,None,890,2,11,177.0,256.0,187.0
2025-11-20,PROD_103,Apparel,182,0,0,None,532,3,11,186.0,183.0,186.85714285714286
2025-11-21,PROD_103,Apparel,173,0,0,None,208,4,11,182.0,165.0,188.0
2025-11-22,PROD_103,Apparel,234,0,0,None,989,5,11,173.0,208.0,191.71428571428572
2025-11-23,PROD_103,Apparel,229,0,0,None,627,6,11,234.0,224.0,192.42857142857142
2025-11-24,PROD_103,Apparel,251,1,0,None,568,0,11,229.0,166.0,204.57142857142858
2025-11-25,PROD_103,Apparel,203,0,0,None,211,1,11,251.0,177.0,208.28571428571428
2025-11-26,PROD_103,Apparel,187,0,0,None,619,2,11,203.0,186.0,208.42857142857142
2025-11-27,PROD_103,Apparel,188,0,0,None,370,3,11,187.0,182.0,209.28571428571428
2025-11-28,PROD_103,Apparel,340,0,1,Black Friday,518,4,11,188.0,173.0,233.14285714285714
2025-11-29,PROD_103,Apparel,212,0,0,None,255,5,11,340.0,234.0,230.0
2025-11-30,PROD_103,Apparel,244,0,0,None,931,6,11,212.0,229.0,232.14285714285714
2025-12-01,PROD_103,Apparel,170,0,0,None,448,0,12,244.0,251.0,220.57142857142858
2025-12-02,PROD_103,Apparel,182,0,0,None,991,1,12,170.0,203.0,217.57142857142858
2025-12-03,PROD_103,Apparel,186,0,0,None,805,2,12,182.0,187.0,217.42857142857142
2025-12-04,PROD_103,Apparel,168,0,0,None,569,3,12,186.0,188.0,214.57142857142858
2025-12-05,PROD_103,Apparel,186,0,0,None,787,4,12,168.0,340.0,192.57142857142858
2025-12-06,PROD_103,Apparel,229,0,0,None,346,5,12,186.0,212.0,195.0
2025-12-07,PROD_103,Apparel,215,0,0,None,737,6,12,229.0,244.0,190.85714285714286
2025-12-08,PROD_103,Apparel,176,0,0,None,432,0,12,215.0,170.0,191.71428571428572
2025-12-09,PROD_103,Apparel,186,0,0,None,925,1,12,176.0,182.0,192.28571428571428
2025-12-10,PROD_103,Apparel,175,0,0,None,638,2,12,186.0,186.0,190.71428571428572
2025-12-11,PROD_103,Apparel,191,0,0,None,898,3,12,175.0,168.0,194.0
2025-12-12,PROD_103,Apparel,173,0,0,None,325,4,12,191.0,186.0,192.14285714285714
2025-12-13,PROD_103,Apparel,217,0,0,None,810,5,12,173.0,229.0,190.42857142857142
2025-12-14,PROD_103,Apparel,221,0,0,None,837,6,12,217.0,215.0,191.28571428571428
2025-12-15,PROD_103,Apparel,176,0,0,None,509,0,12,221.0,176.0,191.28571428571428
2025-12-16,PROD_103,Apparel,193,0,0,None,884,1,12,176.0,186.0,192.28571428571428
2025-12-17,PROD_103,Apparel,187,0,0,None,435,2,12,193.0,175.0,194.0
2025-12-18,PROD_103,Apparel,163,0,0,None,284,3,12,187.0,191.0,190.0
2025-12-19,PROD_103,Apparel,199,0,0,None,264,4,12,163.0,173.0,193.71428571428572
2025-12-20,PROD_103,Apparel,204,0,0,None,551,5,12,199.0,217.0,191.85714285714286
2025-12-21,PROD_103,Apparel,250,0,0,None,857,6,12,204.0,221.0,196.0
2025-12-22,PROD_103,Apparel,179,0,0,None,665,0,12,250.0,176.0,196.42857142857142
2025-12-23,PROD_103,Apparel,168,0,0,None,502,1,12,179.0,193.0,192.85714285714286
2025-12-24,PROD_103,Apparel,256,1,0,None,546,2,12,168.0,187.0,202.71428571428572
2025-12-25,PROD_103,Apparel,330,0,1,Christmas,848,3,12,256.0,163.0,226.57142857142858
2025-12-26,PROD_103,Apparel,168,0,0,None,495,4,12,330.0,199.0,222.14285714285714
2025-12-27,PROD_103,Apparel,212,0,0,None,376,5,12,168.0,204.0,223.28571428571428
2025-12-28,PROD_103,Apparel,213,0,0,None,257,6,12,212.0,250.0,218.0
2025-12-29,PROD_103,Apparel,231,1,0,None,530,0,12,213.0,179.0,225.42857142857142
2025-12-30,PROD_103,Apparel,187,0,0,None,702,1,12,231.0,168.0,228.14285714285714
2025-12-31,PROD_103,Apparel,182,0,0,None,424,2,12,187.0,256.0,217.57142857142858
2025-01-01,PROD_104,Beauty,196,0,1,New Year,948,2,1,0.0,0.0,0.0
2025-01-02,PROD_104,Beauty,79,0,0,None,200,3,1,196.0,0.0,0.0
2025-01-03,PROD_104,Beauty,77,0,0,None,937,4,1,79.0,0.0,0.0
2025-01-04,PROD_104,Beauty,117,0,0,None,922,5,1,77.0,0.0,0.0
2025-01-05,PROD_104,Beauty,113,0,0,None,680,6,1,117.0,0.0,0.0
2025-01-06,PROD_104,Beauty,76,0,0,None,947,0,1,113.0,0.0,0.0
2025-01-07,PROD_104,Beauty,56,0,0,None,244,1,1,76.0,0.0,102.0
2025-01-08,PROD_104,Beauty,47,0,0,None,833,2,1,56.0,196.0,80.71428571428571
2025-01-09,PROD_104,Beauty,64,0,0,None,486,3,1,47.0,79.0,78.57142857142857
2025-01-10,PROD_104,Beauty,71,0,0,None,741,4,1,64.0,77.0,77.71428571428571
2025-01-11,PROD_104,Beauty,104,0,0,None,528,5,1,71.0,117.0,75.85714285714286
2025-01-12,PROD_104,Beauty,86,0,0,None,367,6,1,104.0,113.0,72.0
2025-01-13,PROD_104,Beauty,66,0,0,None,987,0,1,86.0,76.0,70.57142857142857
2025-01-14,PROD_104,Beauty,77,0,0,None,822,1,1,66.0,56.0,73.57142857142857
2025-01-15,PROD_104,Beauty,58,0,0,None,207,2,1,77.0,47.0,75.14285714285714
2025-01-16,PROD_104,Beauty,78,0,0,None,390,3,1,58.0,64.0,77.14285714285714
